label,data
train,5 경전선 옥곡역 무궁화호 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 6 R-07-08 07-01-04 07-01-04 07-06-28 175 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 3시간 50분 2 없음 6 810 kr사고 원인 구분 주요 내용 운전취급자와 장비운전원이 규정을 위반하여 운전 취급을 하고 51호 선로전환기가 올바른 방향으로 설정되지 않은 상태에서 장비열차 출발시켜 선로전환기 파손 인적 오류 선로전환기의 이상 유 무를 검지하는 밀착검지장치 정비를 소홀히 하여 선로전환기 고장 상태를 감시할 수 없는 상태에서 여객열차 운행 중 탈선사고 발생 사고 예방 대책 분야 예방 대책 비고 인적 운전취급자 기관사 각종 장비운전원에 대한 연동페색식 구간의 운전취급 오류 안전권고 방법 교육 강화 개선 제도 개선 신호설비 보수규정에 선로전환기용 밀착검지기 점검항목 추가 안전권고 참고 사항 제3장 탈선 사고 61
train,4 경의선 고양기지 KTX 급전 사고 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 51 R-14-04 13-05-09 13-05-09 14-06-18 405 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 기관사가 검수차고 동시 인양선에서 출고 이동하면서 전차선 무가선 구간을 팬터그래프 오 취급 상승시킨 상태로 이동 인적 지락 접지 사고로 1차 고장전류가 전철변전소에 유입되면서 운전 중이던 주변압기 권선 T 오류 좌 2차 측 절연 파괴 2차 고장전류 유입 시 주변압기 1차 측 2차 측 고장 심화 변압기 설계 시공 감리 부적정 기존 전차선 추가 공사 시 전차선 균압선 오 잘못 설치 사고 예방 대책 분야 예방 대책 비고 교육 검수고 이동전차선 일부 설치에 따른 팬터그래프 선택 철저 안전권고 강화 안전 저해요인을 주기적으로 점검 및 도면 정비 철저 제도 차량정비단 및 고속철도기관차 사업소 운전취급 지침 운전작업내규 선별 안전권고 개선 입환 취급 요령 등 보완 개정 기지구내 운전관련 표지류를 기관사가 쉽게 확인할 수 있도록 LED 또는 반사체로 제작 설치 설비 동시 인양선에서 인적오류 사고 방지를 위하여 이동 전차선이 없는 구간에 안전권고 보완 추가 설치 한국철도시설공단 협의 선로 측 지락 사고로 인한 보호협조 고장거리 고장전류 등 변전소 보호차 단시스템 보완 한국철도시설공단 협의 전차선공사 시행하는 과정에 발주기관 및 설계 시공 감리사 공사 관리 단계별 위험요소 점검 강화 점검 변전소에 외부선로 측에서 유입되는 고장전류 자체기기고장 등 트립 사고 안전권고 강화 가 발생 시 원인분석 및 대책 수립시행 공사 시행 및 시설물 검증 시 체크리스트 거래명세표 에 의한 시설물 점검 강화 한국철도시설공단 제5장 재산 피해 169
train,1 경부선 수원역 새마을열차 화재 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 7 R-07-09 07-01-08 07-01-08 07-06-28 171 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 19분 5 없음 5 200 kr사고 원인 구분 주요 내용 인적 열차 운행 중 외부로부터 담뱃불 또는 출처를 알 수 없는 불씨 등이 기류를 타고 공기 여 오류 과장치로 흡입되어 공기 여과지를 전소 전소 시키면서 발생된 것으로 추정 사고 예방 대책 분야 예방 대책 비고 6개월 주기 이상의 검수 시에 엔진 흡 배기 계통의 정비를 강화하여 화 재의 발생 요인 및 확산 요인 제거 점검 방법 안전권고 개선 기관실 측면에 있는 공기 흡입구로 이물질이 흡입되는 것을 방지하기 위해 차단 여과망 설치 등 기술적 대책방안 수립 시행 기관실 내부에서 화재 발생 억제를 위해 흡입 공기관에 설치되어 있는 공 기여과지를 불연성 난연성 제품으로 개선 설비 철도차량 내연기관의 공기 계통에 사용되는 공기 여과지가 불연성 또는 우 안전권고 보완 수한 난연 성능을 가질 수 있도록 시험 및 검사 규격인 한국철도규격 KRS 보완 한국철도기술연구원 교육 화재 예방을 위해 운행 중인 열차 내에서 승무원이 흡연을 하지 않도록 안전권고 강화 교육 강화 참고 사항 제4장 화재 사고 153
train,kr 사고 원인 구분 주요 내용 사고 덤프트럭이 건널목보안 안전 장치인 경보등 및 경보종이 열차 진입을 예고하는 상태 에서 앞서가던 덤프트럭을 뒤따라 무리하게 건널목 안쪽으로 진입 인적 열차가 점차적으로 건널목으로 진행해 옴에 따라 건널목으로 차량 및 보행자 진입 차단을 오류 위해 차단기가 하강하는 과정에서 덤프트럭 운전자 판단 실수 건널목 안에 덤프트럭이 빠져나오지 못해 진입하는 열차와 충돌 사고 예방 대책 분야 예방 대책 비고 열차 제동 거리 대비 기관사가 건널목 확인 거리가 충분히 확보되지 않은 설비 경우 안전성 개선을 위해 시설 보완 안전권고 보완 보완 대상 건널목 지장물 검지장치 설치 철도 건널목 통과 방법에 대해 홍보 강화 건널목을 횡단할 경우 반드시 일단 정지 후 열차 진입 확인 안전권고 부득이 건널목에 진입하였을 경우 차단기가 내려왔다 하더라도 차단기가 플라스틱 재질이므로 차단기를 파손 대피토록 유도 인적 오류 도로교통법 제24조 철길 건널목의 통과 에 의한 구체적 방법으로 홍보 및 개선 교육 실시 안전권고 모든 차의 운전자는 철길건널목을 통과할 때 일시 정지 안전 여부 확인 도로교통 후 통과 안전관리 철길건널목 차단기가 내려져 있거나 내려지려고 할 경우 경보등이 켜지고 공 단 경보종이 울릴 경우 절대 진입 불가 제2장 충돌 사고 29
train,37 경부선 평택 서정리역 화물열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 53 R-14-05 13-05-21 13-05-21 14-06-18 393 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 사고 화차의 파손 차륜을 발견하지 못하고 결함이 있는 상태로 계속 운행하여 피로 균열 인적 진행 오류 약해진 금속간의 결함이 하중에 의해 강제적으로 파손으로 인한 탈선 사고 예방 대책 분야 예방 대책 비고 객 화차용 차륜 검사기준을 강화하고 각종 정비 시 차륜에 대한 비파괴 점검 검사 장치를 이용한 검사 시행 강화 화차의 기본검수 시 차륜의 찰상 및 박리에 대한 육안 검사와 삭정 기준을 준수하여 작업 시행 설비 운행 중인 차량의 주행부에서 이상이 발생될 경우 기관사가 인지할 수 있 보완 도록 자동감시시스템 적용 검토 및 운행 열차 감시방안 개선 기관사 직무수칙을 철저히 준수하도록 현장 교육 실시 교육 운행 열차에 이상을 감지하였을 때는 즉시 열차를 정지시키고 확인하도록 강화 조치 참고 사항 제3장 탈선 사고 125
train,10 서울4호선 당고개역 전동열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 15 R-08-06 07-12-04 07-12-04 08-07-02 211 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 신호제어장치에 정위 자동 복귀 회로가 설치된 역에서 정상 열차 운행 진로가 아닌 반대진 로가 구성된 상태로 열차를 진입시켜 운행 중 인적 492호 선로전환기가 반위에서 정위로 자동전환 중일 때 열차가 진입하여 탈선 사고 발생 오류 관제사 정위 자동 복귀회로 기능을 확실히 알지 못하고 있었음 정위 자동복귀회로 열차의 소통을 원활하기 위해 반위 상태에서 열차 통과 후 자동으로 선로전환기 방향을 정위로 전환하는 기능 사고 예방 대책 분야 예방 대책 비고 관제사 직무 교육 신호시스템 운영에 관한 사항 강화 안전권고 교육 강화 반대방향 운행 등 이례사항 시 신호현시상태 확인이 불가능할 경우 반드시 안전권고 선로전환기 잠금상태 확인 후 열차 운행 제도 관제 업무 관련 규정에 반대방향으로 신호진로를 취급할 경우 신호 취급 안전권고 개선 에 관한 사항 보완 참고 사항 제3장 탈선 사고 71
train,4 경부선 소정리역 화물열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 4 R-07-06 06-12-17 06-12-17 07-04-12 116 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr 사고 원인 구분 주요 내용 사고 발생 전날 밤부터 오전까지 쌓인 눈이 선로전환기 텅 가동 레일과 기존 레일 사이에 쌓이면서 결빙 인적 선로전환기 전환 시 텅레일과 기본 레일이 완전히 밀착되지 않아 장애 발생 오류 소정리역 역무과장과 철도교통관제센터 관제사가 운전취급 규정 제269조 을 준수하지 않 고 열차 진입을 승인하여 화물열차 탈선 사고 예방 대책 분야 예방 대책 비고 설비 폭설 등으로 결빙이 발생할 경우 자동으로 눈을 녹여주는 융설시스템 설치 안전권고 보완 신호진로를 제어하는 전자연동장치에서 고장을 검지할 경우 현장을 확인 인적 후에 조치할 수 있도록 관제사 교육 강화 오류 안전권고 개선 운전취급자가 장기 업무 공백 후 복귀 시 적응기간을 거친 후 운전취급업 무 수행 폭설 및 한파 대비 합동제설반을 편성 현장여건 고려하여 선로전환기 우 기타 안전권고 선 제설 및 작동상태 확인 참고 사항 제3장 탈선 사고 59
train,13 경의선 신촌 서울역 KTX 충돌 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 74 R-16-01 15-03-13 15-03-13 16-01-22 315 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 열차 운영선로 인접 부근에서 화물하역을 마치고 후진하다가 열차 운행선로 건축한계를 침 입하여 운행 중인 KTX열차와 충돌 작업관계자들이 안전관리계획서 등 제반 규정 미 준수 임의로 작업장 출입 및 열차 감시원 미 배치 인적 오류 안전관리 계획서 및 철도안전법 철도보호지구 내 행위제한 미 준수 공사현장 출입문 열쇠 관리 책임자 신촌역장 의 관리 소홀 작업자 차량 진출입시 열쇠 교부관리 미 시행 작업자가 임의로 출입문 개방 진출입 사고 예방 대책 분야 예방 대책 비고 시공사에 대해 열차 운행선 인접구간 작업 시 한국철도공사 열차운행선로 지장작업업무 세칙에 다라 운전자 작업자 교육 시행 관리 책임자 업무공 관리 백 방지 감독 안전권고 열차 운행선 인접작업 관련 작업자 승인 없이 무단출입 및 작업수행 방지 강화 방안 마련 공사장 작업자 및 차량 등 출입통제 관리 철저 참고 사항 제2장 충돌 사고 49
train,4 아르헨티나 여객열차 충돌 사고 개요 일 시 2012년 2월 22일 08 33 열차 유형 통근 열차 장 소 아르헨티나 부에노스아이레스 서부 온세역 피 해 사망 49명 승객 부상 675명 승객 중 30명 중상 현황 및 대책 구 분 주요 내용 12년 02월 22일 수 08시 33분 경 1 000여명이 승차한 열차가 온세역으로 진입하던 중 선로를 이탈하여 플랫폼과 충돌 철도 이용 인원 연간 4억명 현 황 철도 시설 현황 19세기 영국에서 건설 설치로 인한 노후화 심각 사고 온세 역 1882년 건설 1일 50만명 이용
train,49 서천화력선 간치-동백정역 간 화물열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 73 R-15-07 14-12-08 14-12-08 15-11-24 351 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 사고발생 구간 선로 관리 소홀로 레일의 체결력이 약화된 상태에서 열차가 곡선로를 운행 중 횡압에 의해 양쪽 차륜 모두 오른쪽으로 탈선 인적 목침목 노후 레일 들뜸 스파이크 침목 고정 못 솟아오름 레일받침 평판 타이플레이트 오류 미설치 유지보수 기준 미 제정 및 선로 유지보수 관리체계 미구축 사고 예방 대책 분야 예방 대책 비고 안전권고 유지보수 세부 기준 전문기관 기준 준용 마련 및 이행 방안 강구 점검 한국 강화 중부 서천화력선 특별 및 합동 점검결과에 대한 이행방안 강구 발전 안전권고 제도 운전취급내규의 전용철도 시설물 이상시 조치내용 중 철도시설물을 점 학국 개선 검 관리하는 지역본부 책임자등에게 요청할 수 있도록 규정 개정 철도 공사 참고 사항 제3장 탈선 사고 149
train,kr사고 원인 구분 주요 내용 차축 베어링이 발열 고착되어 차축이 절손되었고 균형을 잃은 대차가 파손 분리되면서 발 생된 것으로 추정 설비 노후 오일 씰 Oil Seal 이 경화 및 마모되어 그리스 누유로 인한 윤활 성능 감소로 베어링 발열 촉진 사고 예방 대책 분야 예방 대책 비고 설비 차축 베어링 오일 씰24 Oil Seal 을 비접촉식으로 개선 안전권고 개선 제도 베어링에 대한 샘플링 검사 실시하여 분해 정비 주기 단축 및 점검 방법 안전권고 개선 개선 인적 오류 일상 검수를 포함한 정기검수 시에 차축 베어링 점검 및 정비 철저 안전권고 개선 참고 사항
train,3 경부 경의선 수색 오산 송탄역 집전장치 탈락 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 61 R-15-01 14-02-27 14-02-27 15-04-17 414 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 성곡2 터널 브래킷 FRP접속 캡이 부식된 것을 교체하지 않고 사용하여 열차 운행 중 집전 장치 팬터그래프 손상되면서 전차선과 집전장치 간 접촉 불량으로 지속적 불꽃현상 발생 인적 FRP 접속 캡 재질시험 미 시행 설치환경을 고려하지 않고 내용연수 기준 관리 오류 역구내 전차선 교차개소에서 지속적 과전류에 의한 차단기 동작 등 이상 현상 발생 제보 상황에서도 안전조치 미 수행 사고 예방 대책 분야 예방 대책 비고 제도 터널 브래킷 가동 브래킷의 유지보수 기준을 터널과 일반 개소의 환경을 안전권고 개선 비교 검토하여 유지보수 재 정립 전차선과 접촉하는 집전장치 팬터그래프 가 외부 층격 등으로 손상이 있을 경우 자동감지할 수 있는 시스템 구축 차량 및 전기분야 터널 브래킷 FRP1 봉 접속 캡 재질 시험 결과를 도면을 첨부하여 제작 설비 시 활용 알루미늄 합금과 FRP 접촉 시 미세전기로 인한 부식 여부 기술 안전권고 보완 적 검토 및 반영 한국철도기술연구원 긴급 유지보수 물품 적기 공급 체계 확보 사고발생시 적기 투입을 위한 비상물품 상시 확보 및 관리 기관사가 운전 중 집전장치 이상 발생 시 운전취급규정 제288조 팬터그래 교육 프이상시 조치 의 내용을 정확히 판단하고 조치할 수 있도록 규정과 사고 안전권고 강화 사례 교육 강화 참고 사항 제6장 인명 피해 177
train,3 경의선 화전역 통근열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 3 R-07-05 06-11-20 06-11-20 07-03-08 108 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 운행 중단 1편성 kr사고 원인 구분 주요 내용 기관사의 전일 행적을 분석한 결과 순간적인 졸음에 의해 장내신호기의 정지신호를 확인하 지 못한 것으로 추정 인적 오류 기관사가 휴대전화 스팸메일 확인 과정 중 자동열차정지장치 ATS 경보음 알림을 무시하 고 무의식적으로 안전장치 무시 복귀 취급 사고 예방 대책 분야 예방 대책 비고 CDC23 동차의 브레이크 풀림 시점을 알 수 있는 설비 구축 설비 열차무선 통신내용이 관제실 열차운행기록장치 등에도 녹음되도록 이중 녹 안전권고 보완 음 설비 구축 안전측선 최대 주행거리 확보 기관사 및 운전취급자 적성검사 시 인성부분 강화 및 운전 명령 통보에 대 한 확인 철저 교육 강화 인적 오류 열차 운전 중 휴대폰 사용 금지 검토 안전권고 개선 전 구간 신호기 확인 거리가 규정에 미치지 못하는 개소를 조사하여 안전 확보 방안 마련 위험요인이 상존하는 역을 조사하여 근접시간대 열차 교행을 피할 수 있도 록 열차 운행계획 수립 제도 무선전화설비 운용 중 다운되지 않도록 소프트웨어 보완 및 24시간 감청 안전권고 개선 가능한 장소에 용이한 장소에 설치 및 규정 신설 무선녹음자료도 관제자료와 동일하게 보존 기간 설정 23 CDC Commuter Diesel Car 도시 통근형 디젤 액압 동차로 1996년부터 도입된 디젤 동력분산식 열차 제3장 탈선 사고 57
train,19 진해선 진해-통해역 여객열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 27 R-11-01 10-03-03 10-03-03 11-02-22 356 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 - 없음 사고 개요 구 분 주요 내용 10년 3월 3일 수 16시 28분 경 통해역을 출발하여 동대구역으로 운행하던 새마을호 제 개 황 4226호 열차가 진해역 진입 중 전부로부터 8번째 PMC28 후부 대차 탈선 제동 디스크 3개 고무 스프링 2개 ATS 차상자 1개 목 침목 120개 PC침목 480개 파손 현장 상황 kr사고 원인 구분 주요 내용 부패한 목침목 침목과 레일을 고정시켜주는 스파이크 관리 부적절 및 곡선부 탈선 방지 가이드 레일 미설치 인적 오류 차륜 횡압에 대한 인발 저항력이 부족한 상태에서 사고 차량이 곡선부를 주행하다 횡압에 의해 좌측 레일이 밀리면서 궤간 확장으로 우측 차륜이 레일 안쪽으로 탈선 사고 예방 대책 분야 예방 대책 비고 일정기간 사용하지 않은 선로에 열차를 운행시킬 경우 열차 안전운행 가능 여부를 확인하고 운행 결정 점검 안전권고 강화 사고 발생구간 선로상태를 전면 점검하여 궤도부분 침목 부식 레일 고정 장치 이탈 우려가 있을 경우 열차 운행 제한 장기간 사용하지 않은 선로에 대해 시설물 정상기능이 확보될 수 있도록 관리 규정에 의거 관리 및 감독 체계 강화 안전권고 강화 선로유지보수 용품 적기조달 및 점검관리 강화 기록유지 참고 사항 제3장 탈선 사고 89
train,1 경부선 영등포역 구내 열차 충돌 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 11 R-07-12 07-05-12 07-05-12 07-10-25 166 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 운행 중단 37편성 kr 사고 원인 구분 주요 내용 사고 기관차가 노량진역에서부터 동인천행 급행열차를 뒤따라 운행 영등포역 장내신호기 인적 제한속도 45km h 보다 9km h를 초과하여 운전 중 구내 폐색 및 정지신호기를 무시하고 오류 승강장에 정차한 전동열차와 추돌 사고 예방 대책 분야 예방 대책 비고 제한 속도 준수 및 신호 제동 취급에 대한 교육을 강화하여 인적오류에 의한 사고 예방 안전권고 교육 주제 철도차량운전규칙 운전취급규정 운전취급안전지침 운전 취급지침 등 인적 기관사
train,
train,42 경부선 직산 두정역 여객열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 60 R-14-09 14-02-02 14-02-02 14-10-30 270 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 차축의 원통형 롤러 베어링의 축상 과열 및 융용으로 차축에서 탈락되면서 객차가 선로를 벗어나 탈선 설비 차륜 삭정과 교환 한도를 초과하여 6개의 차륜 박리 비늘모양처럼 손상 및 찰상 차륜이 노후 회전하지 않는 상태에서 이동하여 손상 으로 베어링에 진동 충격 인적 베어링 1번 조각 표면에서 금속 용융 전 생긴 홈 발견 베어링 결함 확인 오류 내구연한 20년 경과한 차량으로 노동조합 파업 설 연휴 특별 수송 등으로 정비 지연 사전 베어링 검수 미실시 사고 예방 대책 분야 예방 대책 비고 객화차 유지보수 기준에 따라 정해진 주행거리나 주기 이전에 차륜 베어 점검 링 그리스 등 정밀 점검 및 교환 안전권고 강화 축상 커버의 오링은 내구성이 좋은 가스 켓으로 교체 제도 철도차량의 차륜에 생긴 찰상 및 박리는 객화차 유지보수 기준에서 정한 안전권고 개선 삭정 및 교환기준을 명확히 분리하여 기준 마련 시행 설비 철도차량 운행 시 차축의 소음 진동 온도 등을 감지할 수 있는 안전시스 안전권고 보완 템 구축 기관사 부기관사 에 대해 운전취급규정 제37조 열차감시 에 의한 교육 및 교육 훈련 강화 안전권고 강화 교육 강화 후부 감시 철저 훈련 강화 위기 대처 훈련 탈선 포함 참고 사항 제3장 탈선 사고 135
train,16 경의선 서울역 무궁화호 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 24 R-10-01 09-02-15 09-02-15 10-06-08 478 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 사고 구간 선형 불량 선로 급 곡선 R 450m 및 10 1000 하향 언덕에 선로전환기 설치 및 짧은 선로 1766m 에 4개의 선로전환기 연속 설치 연속 곡선 선형 불량 열악한 선로에서 51A호 51B호 53A호 53B호를 통과하면서 사행 좌우 진동 심화 51A호 53A호 선로전환기 부근 궤도 고 저차 캔트 불량 사고 예방 대책 분야 예방 대책 비고 사고를 근본적으로 예방하기 위해 사고구간 선형 개선 선형 안전권고 선형 개선이 완료될 때까지 곡선선로구간에 배치되어 있는 P51A P51B 보완 시설공단 P53A 및 P53B 선로전환기를 곡선 완화 구간으로 이설 이용 사고 발생 지점의 선형이 개선되거나 선로전환기가 곡선이 완화된 구간으로 안전권고 제한 이설될 때까지 새마을열차의 동 선로 이용 제한 철도공사 참고 사항 제3장 탈선 사고 83
train,18 서울 2호선 신도림역 전동열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 26 R-10-03 10-01-20 10-01-20 10-11-24 308 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 1시간 46분 8 없음 없음 kr사고 원인 구분 주요 내용 제 2번선 ATS 지상자 설치 위치 및 과주 여유 거리 설정 시간 부 적정 설비 ATS지상자와 출발신호기간 거리가 9m에 불과하여 25km h로 진입 시 충분한 제동거리 설치 미확보 및 인적 승강장 안전문 PSD 설치로 인하여 투시거리가 짧아진 상태에서 기관사가 출발 정지 신호를 오류 무시하고 열차 운행 신호기 투시 거리 PSD설치 전 248m에서 45m로 감소 사고 예방 대책 분야 예방 대책 비고 각 역의 정지위치와 ATS지상자간의 충분한 거리 확보 2번 선 과주 여유 거리 설정 시간 보완 설비 각 역에 설치된 PSD로 인하여 신호기 투시 불량이 발생되지 않도록 설비 안전권고 보완 보완 ATO 차상시스템 조기 설치 규정 신호설비보수규정에 신호기 투시거리 기준 추가 안전권고 보완 교육 차량기지 입출고선의 운전취급 주의사항에 대하여 기관사 선로를 운전하는 안전권고 강화 장비운전자 신호원 등 교육 강화 참고 사항 제3장 탈선 사고 87
